play ID,game ID,game name,userid,date,quantity,location,length,incomplete,nowinstats,comments,player 1 username,player 1 name,player 1 startposition,player 1 color,player 1 score,player 1 new,player 1 rating,player 1 win,player 2 username,player 2 name,player 2 startposition,player 2 color,player 2 score,player 2 new,player 2 rating,player 2 win,player 3 username,player 3 name,player 3 startposition,player 3 color,player 3 score,player 3 new,player 3 rating,player 3 win,player 4 username,player 4 name,player 4 startposition,player 4 color,player 4 score,player 4 new,player 4 rating,player 4 win,player 5 username,player 5 name,player 5 startposition,player 5 color,player 5 score,player 5 new,player 5 rating,player 5 win,player 6 username,player 6 name,player 6 startposition,player 6 color,player 6 score,player 6 new,player 6 rating,player 6 win,player 7 username,player 7 name,player 7 startposition,player 7 color,player 7 score,player 7 new,player 7 rating,player 7 win
76556099,377515,Mind Up!,,10/10/2023,,Thuis ,,,,,,Dieter,,,100,1,,1,,Maxim,,,81,1,,,,Ottie,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76557880,361850,Nimalia,,10/10/2023,,Thuis ,27,,,,,Dieter,,,62,1,,1,,Maxim,,,51,1,,,,Ottie,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76558764,378001,Moon River,,10/10/2023,,Thuis ,,,,,,Dieter,,,68,,,1,,Maxim,,,59,,,,,Ottie,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76580396,331106,The Witcher: Old World,,11/10/2023,,Thuis ,180,,,,,Henk,,,4,1,,1,,Jerry,,,2,1,,,,Ottie,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76604186,361850,Nimalia,,12/10/2023,,Thuis ,24,,,,,Cindy T,,,63,1,,,,Hans,,,38,1,,,,Ottie,,,80,,,1,,Sarah T,,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76605607,63975,Mountain Goats,,12/10/2023,,Thuis ,27,,,"Played with expansions:
- [thing=400862]Green Valley Mountain Goats[/thing]
- [thing=326964]Mountain Goats: Expansion Pack[/thing]",,Cindy T,,,101,1,,1,,Hans,,,93,1,,,,Ottie,,,101,,,1,,Sarah T,,,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76606827,388539,Quibbles,,12/10/2023,,Thuis ,20,,,,,Cindy T,,,20,1,,,,Hans,,,23,1,,1,,Ottie,,,11,1,,,,Sarah T,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76607253,377515,Mind Up!,,12/10/2023,,Thuis ,17,,,,,Cindy T,,,96,,,1,,Hans,,,88,,,,,Ottie,,,78,,,,,Sarah T,,,82,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76608652,254640,Just One,,12/10/2023,,Thuis ,23,,,,,Cindy T,,,8,,,1,,Hans,,,8,,,1,,Ottie,,,8,,,1,,Sarah T,,,8,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
76659829,365258,World Wonders,,14/10/2023,,Thuis ,60,,,,,Ottie,,,39,1,,1,,Sarah T,,,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76670590,331106,The Witcher: Old World,,14/10/2023,,Thuis ,180,,,,,Ottie,,,4,,,1,,Sarah T,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76730100,365258,World Wonders,,15/10/2023,,Thuis ,87,,,,,Jens Bossaert,,,40,1,,,,Ottie,,,41,,,1,,Tom,,,37,1,,,,Tom VG,,,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76731363,377515,Mind Up!,,15/10/2023,,Thuis ,18,,,,,Jens Bossaert,,,83,1,,,,Ottie,,,89,,,1,,Tom,,,87,1,,,,Tom VG,,,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76757290,371947,3 Ring Circus,,16/10/2023,,Thuis ,93,,,,,Henk,,,87,1,,,,Ottie,,,84,1,,,,Stephanie,,,72,1,,,,Tieme,,,112,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
76759247,373759,Monolyth,,16/10/2023,,Thuis ,30,,,,,Henk,,,45,1,,,,Ottie,,,40,1,,,,Stephanie,,,51,1,,1,,Tieme,,,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76759873,381083,WitchDraft,,16/10/2023,,Thuis ,20,,,,,Henk,,,59,1,,,,Ottie,,,64,1,,,,Stephanie,,,56,1,,,,Tieme,,,66,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786880,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,17/10/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786886,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,17/10/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786897,370591,Dorfromantik: The Board Game,,17/10/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786958,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,26/09/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786963,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,26/09/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76786967,133038,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,,03/10/2023,,Thuis ,,,,,,Arjen,,,,,,1,,Dieter,,,,,,1,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
76802739,352574,Fit to Print,,18/10/2023,,Hans & Cindy ,22,,,,,Cindy T,,,0,1,,,,Hans,,,25,1,,,,Ottie,,,50,1,,1,,Vadim,,,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76810073,396989,Evenfall,,18/10/2023,,Hans & Cindy ,90,,,,,Cindy T,,,113,1,,,,Hans,,,110,1,,,,Ottie,,,139,1,,1,,Vadim,,,125,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76829371,324246,Journey to the Center of the Earth,,19/10/2023,,Kristof & Sarah,20,,,,,Henk,,,11,1,,,,Kristof,,,24,1,,,,Ottie,,,29,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76831399,244268,Sweet Mess,,19/10/2023,,Kristof & Sarah,67,,,,,Henk,,,32,1,,,,Kristof,,,56,1,,,,Ottie,,,69,1,,1,,Sarah Demeestere,,,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76833220,347566,Silk Road Adventures,,19/10/2023,,Kristof & Sarah,37,,,,,Henk,,,18,1,,,,Kristof,,,28,1,,1,,Ottie,,,27,1,,,,Sarah Demeestere,,,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76834110,329484,Pyramido,,19/10/2023,,Kristof & Sarah,45,,,,,Henk,,,81,1,,,,Kristof,,,95,1,,1,,Ottie,,,80,1,,,,Sarah Demeestere,,,78,1,,,,,,,,,,,,,,,,,,,,,,,,,,
76848819,361850,Nimalia,,20/10/2023,,Thuis ,27,,,,,Nele,,,111,1,,1,,Ottie,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76849120,388539,Quibbles,,20/10/2023,,Thuis ,27,,,,,Nele,,,13,1,,,,Ottie,,,22,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76849248,54137,Battle Sheep,,20/10/2023,,Thuis ,15,,,,,Nele,,,11,1,,,,Ottie,,,16,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76849893,54137,Battle Sheep,,20/10/2023,,Thuis ,,,,,,Nele,,,29,,,,,Ottie,,,54,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76849897,352574,Fit to Print,,20/10/2023,,Thuis ,,,,,,Nele,,,29,1,,,,Ottie,,,54,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76850469,271519,Ecosystem,,20/10/2023,,Thuis ,17,,,,,Nele,,,72,1,,,,Ottie,,,79,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76850639,377515,Mind Up!,,20/10/2023,,Thuis ,,,,,,Maxim,,,85,,,,,Nele,,,93,1,,1,,Ottie,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76852505,329484,Pyramido,,20/10/2023,,Thuis ,45,,,,,Maxim,,,88,1,,1,,Nele,,,75,1,,,,Ottie,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76854952,352515,Trio,,20/10/2023,,De Spelmaeckers ,10,,,,,Dieter,,,,1,,1,,Maxim,,,,1,,,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76854961,352515,Trio,,20/10/2023,,De Spelmaeckers ,,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76855486,118247,Lucky Numbers,,20/10/2023,,De Spelmaeckers ,20,,,,,Dieter,,,,1,,1,,Maxim,,,,1,,,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76855668,118247,Lucky Numbers,,20/10/2023,,De Spelmaeckers ,20,,,,,Dieter,,,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76856297,29773,Cheeky Monkey,,20/10/2023,,De Spelmaeckers ,15,,,,,Dieter,,,57,1,,1,,Maxim,,,11,1,,,,Ottie,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76860033,31481,Galaxy Trucker,,20/10/2023,,De Spelmaeckers ,90,,,,,Dieter,,,57,1,,,,Maxim,,,15,1,,,,Ottie,,,99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76862943,392023,Mycelia,,20/10/2023,,De Spelmaeckers ,45,,,,,Dieter,,,,1,,,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76863536,180602,Game of Trains,,20/10/2023,,De Spelmaeckers ,15,,,,,Dieter,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76864714,180198,Rolling America,,20/10/2023,,De Spelmaeckers ,,,,,,Dieter,,,13,1,,,,Ottie,,,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76884603,386148,ArcheOlogic,,21/10/2023,,Thuis ,45,,,,,Jens Bossaert,,,,1,,1,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76884898,397431,Moorland,,21/10/2023,,Thuis ,45,,,,,Jens Bossaert,,,35,1,,,,Ottie,,,46,1,,1,,Sarah T,,,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76889329,365258,World Wonders,,21/10/2023,,Thuis ,80,,,,,Henk,,,29,1,,,,Jens Bossaert,,,45,,,1,,Ottie,,,32,,,,,Sarah T,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
76891103,391497,Tangram City,,21/10/2023,,Thuis ,25,,,,,Henk,,,130,1,,,,Jens Bossaert,,,140,1,,,,Ottie,,,144,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76893773,385761,Faraway,,21/10/2023,,Essen,17,,,,,Henk,,,61,,,,,Jens Bossaert,,,64,1,,1,,Ottie,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76895377,361850,Nimalia,,21/10/2023,,Essen,27,,,,,Henk,,,77,,,,,Jens Bossaert,,,99,1,,1,,Ottie,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76897929,329484,Pyramido,,21/10/2023,,Essen,45,,,,,Henk,,,89,,,,,Jens Bossaert,,,102,1,,,,Ottie,,,108,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76900188,254640,Just One,,21/10/2023,,Essen,20,,,,,Henk,,,,,,,,Jens Bossaert,,,,,,,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76900192,254640,Just One,,21/10/2023,,Essen,,,,,,Henk,,,,,,1,,Jens Bossaert,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76927385,372322,Carcassonne Maps: Ukraine,,22/10/2023,,Thuis ,47,,,,,Dieter,,,103,1,,,,Kim Djaanlessa,,,115,1,,1,,Ottie,,,106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76933905,148767,Brandon the Brave,,22/10/2023,,Thuis ,20,,1,,,Anoukje,,,,,,,,Dieter,,,,,,,,Kim Djaanlessa,,,,1,,,,Ottie,,,,,,1,,Tom,,,,1,,,,,,,,,,,,,,,,,,
77001251,365258,World Wonders,,24/10/2023,,Thuis ,72,,,,,Arjen,,,31,1,,,,Maxim,,,32,1,,,,Nele,,,27,1,,,,Ottie,,,40,,,1,,,,,,,,,,,,,,,,,,,,,,,,
77021297,374895,Sea Dragons,,25/10/2023,,Thuis ,37,,,,,Henk,,,112,1,,1,,Jerry,,,65,1,,,,Kim Djaanlessa,,,81,1,,,,Ottie,,,95,1,,,,,,,,,,,,,,,,,,,,,,,,,,
77023219,362164,Pioneer Rails,,25/10/2023,,Thuis ,37,,,,,Henk,,,106,1,,,,Jerry,,,64,1,,,,Kim Djaanlessa,,,101,1,,,,Ottie,,,107,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
77024829,352574,Fit to Print,,25/10/2023,,Thuis ,22,,,,,Henk,,,31,1,,,,Jerry,,,-42,1,,,,Kim Djaanlessa,,,54,1,,1,,Ottie,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
77097584,374200,Celtae,,28/10/2023,,Vicky,75,,,,,Annelies,,,21,1,,1,,Hans,,,15,1,,,,Ottie,,,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77099559,365258,World Wonders,,28/10/2023,,Vicky,,,,,,Cindy T,,,28,1,,,,Hans,,,33,1,,,,Ottie,,,42,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77102075,392023,Mycelia,,28/10/2023,,Vicky,45,,,,,Cindy T,,,,1,,,,Hans,,,,1,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77108342,386502,Amritsar: The Golden Temple,,28/10/2023,,Vicky,120,,,,,Annelies,,,67,,,1,,Cindy T,,,52,1,,,,Hans,,,35,1,,,,Ottie,,,61,1,,,,,,,,,,,,,,,,,,,,,,,,,,
77112643,362164,Pioneer Rails,,28/10/2023,,Vicky,37,,,,,Annelies,,,83,1,,,,Cindy T,,,74,1,,,,Hans,,,67,1,,,,Ottie,,,85,,,1,,Santino,,,54,1,,,,,,,,,,,,,,,,,,
77125679,331106,The Witcher: Old World,,28/10/2023,,Vicky,210,,,,,Hans,,,4,1,,1,,Ottie,,,3,,,,,Santino,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77205820,351538,Bamboo,,30/10/2023,,Thuis ,100,,,,,Annelies,,,38,1,,,,Bart (Annelies),,,40,1,,,,Henk,,,46,1,,1,,Ottie,,,46,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
77230857,362164,Pioneer Rails,,31/10/2023,,Thuis ,32,,,,,Arjen,,,94,1,,,,Dieter,,,98,1,,,,Maxim,,,92,1,,,,Ottie,,,122,,,1,,Wiebe,,,107,1,,,,,,,,,,,,,,,,,,
77230877,374895,Sea Dragons,,31/10/2023,,Thuis ,97,,,,,Arjen,,,41,1,,,,Dieter,,,55,1,,,,Maxim,,,41,1,,,,Ottie,,,94,,,1,,Wiebe,,,86,1,,,,,,,,,,,,,,,,,,
77233488,370591,Dorfromantik: The Board Game,,31/10/2023,,Thuis ,45,,,,,Arjen,,,296,,,1,,Dieter,,,296,,,1,,Maxim,,,296,,,1,,Ottie,,,296,,,1,,Wiebe,,,296,,,1,,,,,,,,,,,,,,,,
77332108,397785,Rats of Wistar: Guest Mice Set,,03/11/2023,,Thuis ,90,,,,,Cindy T,,,51,1,,,,Hans,,,52,1,,,,Ottie,,,63,1,,1,,Tom VG,,,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,
77334805,291453,SCOUT,,03/11/2023,,Thuis ,15,,,,,Cindy T,,,39,1,,1,,Hans,,,24,1,,,,Ottie,,,25,,,,,Tom VG,,,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,
77357884,195539,The Godfather: Corleone's Empire,,04/11/2023,,Thuis ,135,,,,,Dieter,,,57,1,,,,Henk,,,41,1,,,,Jens Bossaert,,,61,1,,,,Ottie,,,65,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
77360041,291453,SCOUT,,04/11/2023,,Thuis ,15,,,,,Dieter,,,13,1,,,,Henk,,,-10,1,,,,Jens Bossaert,,,17,1,,1,,Ottie,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
77364963,355224,Isle of Trains: All Aboard,,04/11/2023,,Thuis ,46,,,,,Dieter,,,38,1,,,,Jens Bossaert,,,56,1,,1,,Ottie,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77373295,102680,Trajan,,04/11/2023,,Thuis ,90,,,,,Dieter,,,120,1,,,,Jens Bossaert,,,171,1,,1,,Ottie,,,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77378952,388539,Quibbles,,04/11/2023,,Thuis ,17,,,,,Dieter,,,17,1,,,,Jens Bossaert,,,23,1,,1,,Ottie,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77517789,361788,First in Flight,,08/11/2023,,Thuis ,60,,,,,Gustave (Dummy),,,27,1,,,,Henk,,,51,1,,,,Ottie,,,54,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77519369,358085,Village Rails,,08/11/2023,,Thuis ,45,,,,,Henk,,,107,1,,,,Ottie,,,131,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77519982,394332,Western Legends: Showdown,,08/11/2023,,Thuis ,15,,,,,Henk,,,3,1,,,,Ottie,,,15,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77520322,394332,Western Legends: Showdown,,08/11/2023,,Thuis ,15,,,,,Henk,,,6,,,,,Ottie,,,12,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77544682,397785,Rats of Wistar: Guest Mice Set,,09/11/2023,,Thuis ,90,,,,,Kim Djaanlessa,,,46,1,,,,Ottie,,,72,,,1,,Tieme,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77573368,144797,Argent: The Consortium,,10/11/2023,,Hans & Cindy ,105,,,,,Cindy T,,,5,,,1,,Hans,,,3,1,,,,Ottie,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77574010,291453,SCOUT,,10/11/2023,,Hans & Cindy ,15,,,,,Cindy T,,,11,,,,,Hans,,,16,,,,,Ottie,,,20,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77667396,361850,Nimalia,,12/11/2023,,Thuis ,24,,,,,Bas,,,47,1,,,,Evelien L.,,,52,1,,,,Frits,,,29,1,,,,Ottie,,,82,,,1,,,,,,,,,,,,,,,,,,,,,,,,
77667605,392023,Mycelia,,12/11/2023,,Thuis ,45,,,,,Bas,,,,1,,,,Evelien L.,,,,1,,,,Frits,,,,1,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
77667699,295486,My City,,12/11/2023,,Thuis ,30,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77667710,295486,My City,,12/11/2023,,Thuis ,30,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77667722,295486,My City,,12/11/2023,,Thuis ,30,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77667728,295486,My City,,12/11/2023,,Thuis ,30,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77667742,295486,My City,,12/11/2023,,Thuis ,30,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77720298,394334,Sunrise Lane,,14/11/2023,,Thuis ,,,,,,Dieter,,,86,1,,,,Maxim,,,92,1,,,,Ottie,,,99,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77721436,385761,Faraway,,14/11/2023,,Thuis ,20,,,,,Dieter,,,56,1,,,,Maxim,,,82,1,,1,,Ottie,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77722868,329484,Pyramido,,14/11/2023,,Thuis ,45,,,,,Dieter,,,103,1,,,,Maxim,,,105,,,1,,Ottie,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77723322,54137,Battle Sheep,,14/11/2023,,Thuis ,15,,,,,Dieter,,,12,1,,,,Maxim,,,16,1,,1,,Ottie,,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77723647,54137,Battle Sheep,,14/11/2023,,Thuis ,15,,,,,Dieter,,,11,,,,,Maxim,,,14,,,,,Ottie,,,16,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77748452,371942,The White Castle,,15/11/2023,,Meeples,90,,,,,Cindy T,,,53,1,,1,,Hans,,,42,1,,,,Ottie,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77751839,361788,First in Flight,,15/11/2023,,Meeples,60,,,,,Cindy T,,,34,1,,,,Hans,,,21,1,,,,Ottie,,,33,,,,,Vadim,,,42,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
77776499,371077,Arborea,,16/11/2023,,Kristof & Sarah,150,,,,,Henk,,,185,1,,,,Kristof,,,107,1,,,,Ottie,,,208,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77807082,383607,Barcelona,,17/11/2023,,Thuis ,,,,,,Annelies,,,112,1,,,,Bart (Annelies),,,165,1,,,,Nele,,,257,1,,1,,Ottie,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,
77807085,383607,Barcelona,,17/11/2023,,Thuis ,135,,,,,Annelies,,,112,1,,,,Bart (Annelies),,,165,1,,,,Nele,,,257,1,,1,,Ottie,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,,
77810295,291453,SCOUT,,17/11/2023,,Thuis ,,,,,,Annelies,,,33,1,,1,,Bart (Annelies),,,5,1,,,,Nele,,,1,1,,,,Ottie,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
77810304,54137,Battle Sheep,,17/11/2023,,Thuis ,,,,,,Annelies,,,,1,,,,Bart (Annelies),,,,1,,,,Nele,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860130,295486,My City,,18/11/2023,,Thuis ,,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860135,295486,My City,,18/11/2023,,Thuis ,,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860160,197070,Massive Darkness,,18/11/2023,,Thuis ,165,,,,,Maxim,,,,,,1,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860196,390092,Ticket to Ride Legacy: Legends of the West,,11/11/2023,,Thuis ,55,,,,,Maxim,,,,1,,1,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860205,390092,Ticket to Ride Legacy: Legends of the West,,18/11/2023,,Thuis ,55,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860214,390092,Ticket to Ride Legacy: Legends of the West,,18/11/2023,,Thuis ,55,,,,,Maxim,,,,,,1,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77860235,331224,Zombicide: Undead or Alive,,18/11/2023,,Thuis ,60,,,,,Maxim,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77924455,331224,Zombicide: Undead or Alive,,20/11/2023,,Thuis ,120,,,,,Maxim,,,,1,,,,Ottie,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77925543,390092,Ticket to Ride Legacy: Legends of the West,,20/11/2023,,Thuis ,70,,,,,Maxim,,,,,,,,Ottie,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77964197,331106,The Witcher: Old World,,21/11/2023,,Thuis ,120,,,,,Arjen,,,3,1,,,,Maxim,,,1,1,,,,Ottie,,,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77985331,304420,Bonfire,,22/11/2023,,Thuis ,85,,,,,Henk,,,69,1,,,,Jerry,,,75,1,,1,,Ottie,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77987082,362164,Pioneer Rails,,22/11/2023,,Thuis ,37,,,,,Henk,,,100,,,,,Ottie,,,133,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78014091,365717,Clank!: Catacombs,,23/11/2023,,Thuis ,123,,,,,Ottie,,,61,,,,,Sarah,,,0,1,,,,Stephanie,,,81,1,,1,,Wim Goossens,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
78015469,361850,Nimalia,,23/11/2023,,Thuis ,25,,,,,Ottie,,,67,,,,,Sarah,,,56,1,,,,Stephanie,,,69,1,,,,Wim Goossens,,,73,1,,1,,,,,,,,,,,,,,,,,,,,,,,,
78048188,363622,The Castles of Burgundy: Special Edition,,24/11/2023,,Thuis ,155,,,,,Jerry,,,216,1,,1,,Nele,,,153,1,,,,Ottie,,,190,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78072443,386273,Tucana Builders,,25/11/2023,,Spel ,29,,,,,Maxim,,,52,1,,1,,Ottie,,,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78078733,331224,Zombicide: Undead or Alive,,25/11/2023,,Thuis ,75,,,,,Maxim,,,,,,,,Ottie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78078768,379005,The Lord of the Rings Adventure Book Game,,25/11/2023,,Spel ,,,,,,Maxim,,,,1,,1,,Ottie,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
